2017-05-09,timestamp,lat,lon,brngX,brngY,brngDeg,TURN,MED
B0931264849395N01832716EA018430196900410,2017-05-09 09:31:26,48.82325,18.54527,0.00,0.00,4.015,1,1
B0931274849409N01832715EA018480197300410,2017-05-09 09:31:27,48.82348,18.54525,0.00,0.00,0.534,0,1
B0931284849423N01832720EA018530197600410,2017-05-09 09:31:28,48.82372,18.54533,0.00,0.00,2.675,0,0
B0931294849436N01832732EA018570197900410,2017-05-09 09:31:29,48.82393,18.54553,0.00,0.00,6.898,1,0
B0931304849447N01832748EA018600198100410,2017-05-09 09:31:30,48.82412,18.54580,0.00,0.00,10.809,0,1
B0931314849455N01832768EA018610198200410,2017-05-09 09:31:31,48.82425,18.54613,0.00,0.00,18.185,1,1
B0931324849460N01832791EA018620198400410,2017-05-09 09:31:32,48.82433,18.54652,0.00,0.00,31.169,1,1
B0931334849461N01832815EA018630198500410,2017-05-09 09:31:33,48.82435,18.54692,0.00,0.00,72.429,1,1
B0931344849459N01832839EA018640198600410,2017-05-09 09:31:34,48.82432,18.54732,0.00,0.00,122.378,1,1
B0931354849453N01832861EA018650198700410,2017-05-09 09:31:35,48.82422,18.54768,0.00,0.00,154.284,1,1
B0931364849444N01832879EA018670199000410,2017-05-09 09:31:36,48.82407,18.54798,0.00,0.00,165.297,1,1
B0931374849432N01832893EA018700199300410,2017-05-09 09:31:37,48.82387,18.54822,0.00,0.00,171.311,1,1
B0931384849419N01832901EA018740199700410,2017-05-09 09:31:38,48.82365,18.54835,0.00,0.00,175.399,1,1
B0931394849405N01832904EA018770200000410,2017-05-09 09:31:39,48.82342,18.54840,0.00,0.00,178.398,0,0
B0931404849391N01832901EA018770200300410,2017-05-09 09:31:40,48.82318,18.54835,0.00,0.00,178.401,0,0
B0931414849378N01832893EA018800200500410,2017-05-09 09:31:41,48.82297,18.54822,0.00,0.00,175.424,0,0
B0931424849367N01832880EA018830200500410,2017-05-09 09:31:42,48.82278,18.54800,0.00,0.00,171.274,1,0
B0931434849357N01832864EA018830200500410,2017-05-09 09:31:43,48.82262,18.54773,0.00,0.00,168.277,0,1
B0931444849350N01832844EA018840200500410,2017-05-09 09:31:44,48.82250,18.54740,0.00,0.00,159.686,1,1
B0931454849345N01832822EA018840200400410,2017-05-09 09:31:45,48.82242,18.54703,0.00,0.00,150.331,1,1
B0931464849344N01832799EA018840200400410,2017-05-09 09:31:46,48.82240,18.54665,0.00,0.00,108.573,1,1
B0931474849345N01832776EA018840200500410,2017-05-09 09:31:47,48.82242,18.54627,0.00,0.00,71.449,1,1
B0931484849348N01832754EA018840200600410,2017-05-09 09:31:48,48.82247,18.54590,0.00,0.00,43.534,1,1
B0931494849353N01832733EA018850200900410,2017-05-09 09:31:49,48.82255,18.54555,0.00,0.00,28.567,1,1
B0931504849360N01832714EA018870201100410,2017-05-09 09:31:50,48.82267,18.54523,0.00,0.00,19.401,1,1
B0931514849369N01832697EA018890201300410,2017-05-09 09:31:51,48.82282,18.54495,0.00,0.00,13.787,1,1
B0931524849379N01832682EA018920201500410,2017-05-09 09:31:52,48.82298,18.54470,0.00,0.00,11.041,0,0
B0931534849390N01832669EA018940201700410,2017-05-09 09:31:53,48.82317,18.54448,0.00,0.00,8.752,0,0
B0931544849404N01832659EA018960201800410,2017-05-09 09:31:54,48.82340,18.54432,0.00,0.00,5.326,0,0
B0931554849418N01832654EA018980202100410,2017-05-09 09:31:55,48.82363,18.54423,0.00,0.00,2.674,0,0
B0931564849433N01832654EA019010202500410,2017-05-09 09:31:56,48.82388,18.54423,0.00,0.00,0.000,0,0
B0931574849448N01832659EA019040203000410,2017-05-09 09:31:57,48.82413,18.54432,0.00,0.00,2.506,0,0
B0931584849461N01832669EA019090203400410,2017-05-09 09:31:58,48.82435,18.54448,0.00,0.00,5.776,0,0
B0931594849472N01832685EA019130203800410,2017-05-09 09:31:59,48.82453,18.54475,0.00,0.00,10.844,1,1
B0932004849480N01832703EA019170204100410,2017-05-09 09:32:00,48.82467,18.54505,0.00,0.00,16.522,1,1
B0932014849485N01832725EA019200204300410,2017-05-09 09:32:01,48.82475,18.54542,0.00,0.00,30.135,1,1
B0932024849487N01832748EA019220204500410,2017-05-09 09:32:02,48.82478,18.54580,0.00,0.00,56.622,1,1
B0932034849485N01832770EA019240204600410,2017-05-09 09:32:03,48.82475,18.54617,0.00,0.00,124.579,1,1
B0932044849480N01832791EA019260204800410,2017-05-09 09:32:04,48.82467,18.54652,0.00,0.00,151.030,1,1
B0932054849472N01832809EA019270205000410,2017-05-09 09:32:05,48.82453,18.54682,0.00,0.00,163.496,1,1
B0932064849461N01832823EA019290205300410,2017-05-09 09:32:06,48.82435,18.54705,0.00,0.00,170.499,1,1
B0932074849448N01832833EA019310205500410,2017-05-09 09:32:07,48.82413,18.54722,0.00,0.00,174.234,0,0
B0932084849434N01832837EA019340205700410,2017-05-09 09:32:08,48.82390,18.54728,0.00,0.00,177.856,0,0
B0932094849420N01832836EA019350205900410,2017-05-09 09:32:09,48.82367,18.54727,0.00,0.00,179.465,0,0
B0932104849407N01832830EA019370206100410,2017-05-09 09:32:10,48.82345,18.54717,0.00,0.00,176.552,0,0
B0932114849395N01832820EA019380206000410,2017-05-09 09:32:11,48.82325,18.54700,0.00,0.00,173.800,0,0
B0932124849385N01832805EA019380206000410,2017-05-09 09:32:12,48.82308,18.54675,0.00,0.00,168.951,1,1
B0932144849372N01832766EA019380205900410,2017-05-09 09:32:14,48.82287,18.54610,0.00,0.00,158.703,1,1
B0932154849368N01832744EA019390206000410,2017-05-09 09:32:15,48.82280,18.54573,0.00,0.00,144.463,1,1
B0932164849368N01832722EA019410206300410,2017-05-09 09:32:16,48.82280,18.54537,0.00,0.00,90.010,1,1
B0932174849370N01832701EA019440206700410,2017-05-09 09:32:17,48.82283,18.54502,0.00,0.00,53.763,1,1
B0932184849375N01832681EA019470207000410,2017-05-09 09:32:18,48.82292,18.54468,0.00,0.00,27.477,1,1
B0932194849381N01832663EA019470207300410,2017-05-09 09:32:19,48.82302,18.54438,0.00,0.00,21.323,1,1
B0932204849390N01832648EA019510207600410,2017-05-09 09:32:20,48.82317,18.54413,0.00,0.00,12.250,1,1
B0932214849401N01832635EA019530207800410,2017-05-09 09:32:21,48.82335,18.54392,0.00,0.00,8.765,0,0
B0932224849414N01832625EA019560208000410,2017-05-09 09:32:22,48.82357,18.54375,0.00,0.00,5.740,0,0
B0932234849428N01832619EA019580208200410,2017-05-09 09:32:23,48.82380,18.54365,0.00,0.00,3.212,0,0
B0932244849442N01832617EA019610208500410,2017-05-09 09:32:24,48.82403,18.54362,0.00,0.00,1.073,0,0
B0932254849457N01832619EA019640208800410,2017-05-09 09:32:25,48.82428,18.54365,0.00,0.00,1.004,0,0
B0932264849472N01832625EA019670209300410,2017-05-09 09:32:26,48.82453,18.54375,0.00,0.00,3.015,0,0
B0932274849485N01832635EA019710209700410,2017-05-09 09:32:27,48.82475,18.54392,0.00,0.00,5.794,0,0
B0932284849497N01832650EA019740210100410,2017-05-09 09:32:28,48.82495,18.54417,0.00,0.00,9.378,0,0
B0932294849506N01832669EA019780210400410,2017-05-09 09:32:29,48.82510,18.54448,0.00,0.00,15.603,1,1
B0932304849513N01832690EA019820210600410,2017-05-09 09:32:30,48.82522,18.54483,0.00,0.00,21.665,1,1
B0932314849517N01832713EA019840210800410,2017-05-09 09:32:31,48.82528,18.54522,0.00,0.00,37.301,1,1
B0932324849518N01832737EA019870211000410,2017-05-09 09:32:32,48.82530,18.54562,0.00,0.00,72.553,1,1
B0932334849516N01832760EA019880211300410,2017-05-09 09:32:33,48.82527,18.54600,0.00,0.00,123.292,1,1
B0932344849511N01832782EA019920211500410,2017-05-09 09:32:34,48.82518,18.54637,0.00,0.00,149.785,1,1
B0932354849503N01832801EA019950211800410,2017-05-09 09:32:35,48.82505,18.54668,0.00,0.00,162.566,1,1
B0932364849494N01832817EA019960212100410,2017-05-09 09:32:36,48.82490,18.54695,0.00,0.00,166.787,1,1
B0932374849483N01832830EA020000212400410,2017-05-09 09:32:37,48.82472,18.54717,0.00,0.00,171.141,1,1
B0932384849471N01832838EA020010212600410,2017-05-09 09:32:38,48.82452,18.54730,0.00,0.00,174.983,0,0
B0932394849458N01832842EA020030212800410,2017-05-09 09:32:39,48.82430,18.54737,0.00,0.00,177.684,0,0
B0932404849445N01832843EA020040212900410,2017-05-09 09:32:40,48.82408,18.54738,0.00,0.00,179.422,0,0
B0932414849432N01832838EA020050212900410,2017-05-09 09:32:41,48.82387,18.54730,0.00,0.00,177.116,0,0
B0932424849420N01832830EA020050212800410,2017-05-09 09:32:42,48.82367,18.54717,0.00,0.00,175.017,0,0
B0932434849409N01832818EA020060212800409,2017-05-09 09:32:43,48.82348,18.54697,0.00,0.00,171.892,0,0
B0932444849400N01832803EA020060212800409,2017-05-09 09:32:44,48.82333,18.54672,0.00,0.00,167.735,1,1
B0932454849392N01832784EA020060212800410,2017-05-09 09:32:45,48.82320,18.54640,0.00,0.00,162.805,1,1
B0932464849387N01832764EA020060212800410,2017-05-09 09:32:46,48.82312,18.54607,0.00,0.00,152.489,1,1
B0932474849385N01832743EA020080213000410,2017-05-09 09:32:47,48.82308,18.54572,0.00,0.00,126.195,1,1
B0932484849386N01832722EA020090213200410,2017-05-09 09:32:48,48.82310,18.54537,0.00,0.00,69.919,1,1
B0932494849390N01832702EA020120213500410,2017-05-09 09:32:49,48.82317,18.54503,0.00,0.00,33.080,1,1
B0932504849396N01832683EA020150213800410,2017-05-09 09:32:50,48.82327,18.54472,0.00,0.00,22.434,1,1
B0932514849404N01832666EA020180214000410,2017-05-09 09:32:51,48.82340,18.54443,0.00,0.00,15.501,1,1
B0932524849413N01832650EA020210214200410,2017-05-09 09:32:52,48.82355,18.54417,0.00,0.00,13.078,0,1
B0932534849424N01832637EA020220214400410,2017-05-09 09:32:53,48.82373,18.54395,0.00,0.00,8.791,1,0
B0932544849438N01832626EA020250214500410,2017-05-09 09:32:54,48.82397,18.54377,0.00,0.00,5.881,0,0
B0932554849452N01832620EA020270214800410,2017-05-09 09:32:55,48.82420,18.54367,0.00,0.00,3.222,0,0
B0932564849467N01832619EA020310215200410,2017-05-09 09:32:56,48.82445,18.54365,0.00,0.00,0.503,0,0
B0932574849481N01832624EA020350215800410,2017-05-09 09:32:57,48.82468,18.54373,0.00,0.00,2.696,0,0
B0932584849494N01832633EA020410216400410,2017-05-09 09:32:58,48.82490,18.54388,0.00,0.00,5.224,0,0
B0932594849506N01832647EA020450216900410,2017-05-09 09:32:59,48.82510,18.54412,0.00,0.00,8.773,0,0
B0933004849515N01832664EA020490217300410,2017-05-09 09:33:00,48.82525,18.54440,0.00,0.00,14.045,1,1
B0933014849523N01832684EA020490217400410,2017-05-09 09:33:01,48.82538,18.54473,0.00,0.00,18.338,1,1
B0933024849528N01832706EA020520217500410,2017-05-09 09:33:02,48.82547,18.54510,0.00,0.00,30.276,1,1
B0933034849530N01832730EA020530217600410,2017-05-09 09:33:03,48.82550,18.54550,0.00,0.00,57.880,1,1
B0933044849528N01832755EA020550217600410,2017-05-09 09:33:04,48.82547,18.54592,0.00,0.00,121.100,1,1
B0933054849523N01832777EA020560217800410,2017-05-09 09:33:05,48.82538,18.54628,0.00,0.00,149.746,1,1
B0933064849516N01832797EA020570218100410,2017-05-09 09:33:06,48.82527,18.54662,0.00,0.00,159.272,1,1
B0933074849506N01832814EA020590218500410,2017-05-09 09:33:07,48.82510,18.54690,0.00,0.00,167.326,1,1
B0933084849495N01832826EA020630218900410,2017-05-09 09:33:08,48.82492,18.54710,0.00,0.00,171.800,1,1
B0933094849483N01832835EA020690219200410,2017-05-09 09:33:09,48.82472,18.54725,0.00,0.00,174.351,0,0
B0933104849470N01832839EA020690219400410,2017-05-09 09:33:10,48.82450,18.54732,0.00,0.00,177.680,0,0
B0933114849457N01832839EA020720219400410,2017-05-09 09:33:11,48.82428,18.54732,0.00,0.00,180.000,0,0
B0933124849444N01832835EA020730219300410,2017-05-09 09:33:12,48.82407,18.54725,0.00,0.00,177.688,0,0
B0933134849432N01832826EA020730219200410,2017-05-09 09:33:13,48.82387,18.54710,0.00,0.00,174.389,0,0
B0933144849421N01832813EA020730219200410,2017-05-09 09:33:14,48.82368,18.54688,0.00,0.00,171.212,0,0
B0933154849412N01832796EA020720219100410,2017-05-09 09:33:15,48.82353,18.54660,0.00,0.00,166.138,1,1
B0933164849405N01832776EA020720219200410,2017-05-09 09:33:16,48.82342,18.54627,0.00,0.00,159.549,1,1
B0933174849401N01832756EA020720219400410,2017-05-09 09:33:17,48.82335,18.54593,0.00,0.00,146.887,1,1
B0933184849399N01832735EA020720219700410,2017-05-09 09:33:18,48.82332,18.54558,0.00,0.00,126.144,1,1
B0933194849401N01832715EA020750220000410,2017-05-09 09:33:19,48.82335,18.54525,0.00,0.00,52.534,1,1
B0933204849405N01832696EA020780220400410,2017-05-09 09:33:20,48.82342,18.54493,0.00,0.00,31.801,1,1
B0933214849411N01832679EA020820220800410,2017-05-09 09:33:21,48.82352,18.54465,0.00,0.00,20.311,1,1
B0933224849420N01832663EA020860221100410,2017-05-09 09:33:22,48.82367,18.54438,0.00,0.00,13.090,1,1
B0933234849429N01832651EA020900221400410,2017-05-09 09:33:23,48.82382,18.54418,0.00,0.00,9.904,0,0
B0933244849441N01832640EA020930221600410,2017-05-09 09:33:24,48.82402,18.54400,0.00,0.00,6.855,0,0
B0933254849453N01832633EA020950221700410,2017-05-09 09:33:25,48.82422,18.54388,0.00,0.00,4.382,0,0
B0933264849467N01832630EA020970221800410,2017-05-09 09:33:26,48.82445,18.54383,0.00,0.00,1.615,0,0
B0933274849482N01832630EA020980222000410,2017-05-09 09:33:27,48.82470,18.54383,0.00,0.00,0.000,0,0
B0933284849496N01832635EA021010222400410,2017-05-09 09:33:28,48.82493,18.54392,0.00,0.00,2.701,0,0
B0933294849509N01832644EA021030222800410,2017-05-09 09:33:29,48.82515,18.54407,0.00,0.00,5.235,0,0
B0933304849521N01832657EA021080223100410,2017-05-09 09:33:30,48.82535,18.54428,0.00,0.00,8.171,0,0
B0933314849532N01832673EA021100223400410,2017-05-09 09:33:31,48.82553,18.54455,0.00,0.00,10.928,0,0
B0933324849540N01832692EA021140223600410,2017-05-09 09:33:32,48.82567,18.54487,0.00,0.00,17.515,1,1
B0933334849546N01832714EA021150223800410,2017-05-09 09:33:33,48.82577,18.54523,0.00,0.00,25.995,1,1
B0933344849548N01832737EA021180223900410,2017-05-09 09:33:34,48.82580,18.54562,0.00,0.00,56.833,1,1
B0933354849548N01832760EA021190224000410,2017-05-09 09:33:35,48.82580,18.54600,0.00,0.00,90.011,1,1
B0933364849545N01832783EA021190224100410,2017-05-09 09:33:36,48.82575,18.54638,0.00,0.00,134.456,1,1
B0933374849538N01832803EA021200224100410,2017-05-09 09:33:37,48.82563,18.54672,0.00,0.00,159.217,1,1
B0933384849529N01832821EA021210224300410,2017-05-09 09:33:38,48.82548,18.54702,0.00,0.00,165.139,1,1
B0933394849518N01832834EA021230224500410,2017-05-09 09:33:39,48.82530,18.54723,0.00,0.00,171.101,1,1
B0933404849505N01832844EA021240224600410,2017-05-09 09:33:40,48.82508,18.54740,0.00,0.00,174.191,0,0
B0933414849492N01832849EA021260224600410,2017-05-09 09:33:41,48.82487,18.54748,0.00,0.00,177.093,0,0
B0933424849479N01832850EA021260224600410,2017-05-09 09:33:42,48.82465,18.54750,0.00,0.00,179.419,0,0
B0933434849465N01832848EA021270224600410,2017-05-09 09:33:43,48.82442,18.54747,0.00,0.00,178.923,0,0
B0933444849452N01832841EA021260224500410,2017-05-09 09:33:44,48.82420,18.54735,0.00,0.00,175.955,0,0
B0933454849440N01832830EA021260224300409,2017-05-09 09:33:45,48.82400,18.54717,0.00,0.00,173.146,0,0
B0933464849429N01832816EA021250224100409,2017-05-09 09:33:46,48.82382,18.54693,0.00,0.00,170.538,0,0
B0933474849420N01832798EA021240224000410,2017-05-09 09:33:47,48.82367,18.54663,0.00,0.00,165.342,1,1
B0933484849413N01832779EA021220224000410,2017-05-09 09:33:48,48.82355,18.54632,0.00,0.00,160.473,1,1
B0933494849407N01832758EA021210224100410,2017-05-09 09:33:49,48.82345,18.54597,0.00,0.00,155.443,1,1
B0933504849404N01832736EA021220224300410,2017-05-09 09:33:50,48.82340,18.54560,0.00,0.00,136.262,1,1
B0933514849403N01832715EA021230224600410,2017-05-09 09:33:51,48.82338,18.54525,0.00,0.00,110.057,1,1
B0933524849404N01832693EA021250224800410,2017-05-09 09:33:52,48.82340,18.54488,0.00,0.00,70.807,1,1
B0933534849407N01832672EA021270225000410,2017-05-09 09:33:53,48.82345,18.54453,0.00,0.00,42.429,1,1
B0933544849413N01832652EA021290225200410,2017-05-09 09:33:54,48.82355,18.54420,0.00,0.00,23.537,1,1
B0933554849420N01832634EA021310225400410,2017-05-09 09:33:55,48.82367,18.54390,0.00,0.00,18.589,1,1
B0933564849430N01832619EA021340225600410,2017-05-09 09:33:56,48.82383,18.54365,0.00,0.00,11.114,1,1
B0933574849441N01832607EA021360225800410,2017-05-09 09:33:57,48.82402,18.54345,0.00,0.00,8.142,0,0
B0933584849454N01832597EA021380226000410,2017-05-09 09:33:58,48.82423,18.54328,0.00,0.00,5.771,0,0
B0933594849468N01832592EA021410226300410,2017-05-09 09:33:59,48.82447,18.54320,0.00,0.00,2.691,0,0
B0934004849483N01832590EA021430226700410,2017-05-09 09:34:00,48.82472,18.54317,0.00,0.00,1.007,0,0
B0934014849498N01832593EA021470227100410,2017-05-09 09:34:01,48.82497,18.54322,0.00,0.00,1.514,0,0
B0934024849512N01832600EA021500227600410,2017-05-09 09:34:02,48.82520,18.54333,0.00,0.00,3.787,0,0
B0934034849524N01832611EA021530228100410,2017-05-09 09:34:03,48.82540,18.54352,0.00,0.00,6.930,0,0
B0934044849535N01832627EA021590228600410,2017-05-09 09:34:04,48.82558,18.54378,0.00,0.00,10.932,1,0
B0934054849544N01832645EA021630229000410,2017-05-09 09:34:05,48.82573,18.54408,0.00,0.00,14.890,0,1
B0934064849550N01832666EA021670229400410,2017-05-09 09:34:06,48.82583,18.54443,0.00,0.00,24.971,1,1
B0934074849552N01832688EA021700229600410,2017-05-09 09:34:07,48.82587,18.54480,0.00,0.00,55.670,1,1
B0934084849551N01832710EA021720229800410,2017-05-09 09:34:08,48.82585,18.54517,0.00,0.00,108.869,1,1
B0934094849546N01832731EA021740229800410,2017-05-09 09:34:09,48.82577,18.54552,0.00,0.00,150.819,1,1
B0934104849538N01832750EA021750229800410,2017-05-09 09:34:10,48.82563,18.54583,0.00,0.00,162.491,1,1
B0934114849527N01832765EA021760229800310,2017-05-09 09:34:11,48.82545,18.54608,0.00,0.00,169.747,1,1
B0934124849514N01832777EA021760229800410,2017-05-09 09:34:12,48.82523,18.54628,0.00,0.00,173.031,0,0
B0934134849499N01832785EA021760229800410,2017-05-09 09:34:13,48.82498,18.54642,0.00,0.00,175.968,0,0
B0934144849485N01832789EA021760229900310,2017-05-09 09:34:14,48.82475,18.54648,0.00,0.00,177.841,0,0
B0934154849470N01832788EA021790230100410,2017-05-09 09:34:15,48.82450,18.54647,0.00,0.00,179.497,0,0
B0934174849442N01832776EA021790230200310,2017-05-09 09:34:17,48.82403,18.54627,0.00,0.00,176.782,0,0
B0934184849430N01832765EA021810230300409,2017-05-09 09:34:18,48.82383,18.54608,0.00,0.00,173.155,0,0
B0934194849419N01832751EA021820230400310,2017-05-09 09:34:19,48.82365,18.54585,0.00,0.00,170.551,0,0
B0934204849409N01832735EA021830230600310,2017-05-09 09:34:20,48.82348,18.54558,0.00,0.00,168.198,0,0
B0934214849402N01832716EA021860230800310,2017-05-09 09:34:21,48.82337,18.54527,0.00,0.00,160.500,1,0
B0934224849396N01832696EA021860231000310,2017-05-09 09:34:22,48.82327,18.54493,0.00,0.00,156.513,0,1
B0934234849393N01832676EA021880231200310,2017-05-09 09:34:23,48.82322,18.54460,0.00,0.00,139.020,1,1
B0934244849392N01832654EA021890231300310,2017-05-09 09:34:24,48.82320,18.54423,0.00,0.00,109.240,1,1
B0934254849394N01832633EA021900231300310,2017-05-09 09:34:25,48.82323,18.54388,0.00,0.00,53.850,1,1
B0934264849399N01832613EA021910231300310,2017-05-09 09:34:26,48.82332,18.54355,0.00,0.00,27.552,1,1
B0934274849406N01832594EA021910231400310,2017-05-09 09:34:27,48.82343,18.54323,0.00,0.00,19.512,1,1
B0934284849415N01832576EA021920231400310,2017-05-09 09:34:28,48.82358,18.54293,0.00,0.00,14.650,1,1
B0934294849425N01832561EA021930231500310,2017-05-09 09:34:29,48.82375,18.54268,0.00,0.00,11.107,0,0
B0934304849437N01832548EA021950231800310,2017-05-09 09:34:30,48.82395,18.54247,0.00,0.00,8.082,0,0
B0934314849450N01832539EA021980232100310,2017-05-09 09:34:31,48.82417,18.54232,0.00,0.00,5.194,0,0
B0934324849464N01832532EA022010232500310,2017-05-09 09:34:32,48.82440,18.54220,0.00,0.00,3.763,0,0
B0934334849478N01832529EA022050233000310,2017-05-09 09:34:33,48.82463,18.54215,0.00,0.00,1.618,0,0
B0934344849493N01832529EA022090233400310,2017-05-09 09:34:34,48.82488,18.54215,0.00,0.00,0.000,0,0
B0934354849507N01832534EA022130233900310,2017-05-09 09:34:35,48.82512,18.54223,0.00,0.00,2.705,0,0
B0934364849520N01832542EA022180234300310,2017-05-09 09:34:36,48.82533,18.54237,0.00,0.00,4.662,0,0
B0934374849532N01832554EA022230234600310,2017-05-09 09:34:37,48.82553,18.54257,0.00,0.00,7.561,0,0
B0934384849543N01832568EA022270235000310,2017-05-09 09:34:38,48.82572,18.54280,0.00,0.00,9.602,0,0
B0934394849552N01832586EA022300235300310,2017-05-09 09:34:39,48.82587,18.54310,0.00,0.00,14.905,1,1
B0934404849559N01832605EA022320235500310,2017-05-09 09:34:40,48.82598,18.54342,0.00,0.00,19.878,1,1
B0934414849564N01832625EA022330235600310,2017-05-09 09:34:41,48.82607,18.54375,0.00,0.00,28.067,1,1
B0934424849567N01832647EA022340235600310,2017-05-09 09:34:42,48.82612,18.54412,0.00,0.00,44.363,1,1
B0934434849567N01832668EA022350235700310,2017-05-09 09:34:43,48.82612,18.54447,0.00,0.00,90.010,1,1
B0934444849565N01832689EA022350235700310,2017-05-09 09:34:44,48.82608,18.54482,0.00,0.00,125.549,1,1
B0934454849561N01832709EA022350235600310,2017-05-09 09:34:45,48.82602,18.54515,0.00,0.00,146.332,1,1
B0934464849554N01832727EA022340235500310,2017-05-09 09:34:46,48.82590,18.54545,0.00,0.00,161.105,1,1
B0934474849545N01832743EA022330235300310,2017-05-09 09:34:47,48.82575,18.54572,0.00,0.00,166.701,1,1
B0934484849535N01832758EA022320235100310,2017-05-09 09:34:48,48.82558,18.54597,0.00,0.00,168.735,0,1
B0934494849522N01832770EA022310234900310,2017-05-09 09:34:49,48.82537,18.54617,0.00,0.00,173.024,1,0
B0934504849509N01832782EA022290234700310,2017-05-09 09:34:50,48.82515,18.54637,0.00,0.00,173.036,0,0
B0934514849495N01832792EA022290234600310,2017-05-09 09:34:51,48.82492,18.54653,0.00,0.00,174.610,0,0
B0934524849481N01832802EA022290234800310,2017-05-09 09:34:52,48.82468,18.54670,0.00,0.00,174.620,0,0
B0934534849466N01832809EA022300235000310,2017-05-09 09:34:53,48.82443,18.54682,0.00,0.00,176.486,0,0
B0934544849452N01832816EA022330235300310,2017-05-09 09:34:54,48.82420,18.54693,0.00,0.00,176.243,0,0
